sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,risk_score,risk_level,log_count,log_levels,sample_messages
87368,1.2354779628889425,1,LOW,0.2,0,0,0,3,9,19.532169443334137,INFO,15,"TRACE, DEBUG, INFO","==> Parameters: 1(String), null, (String) | 🛰️ Accept-Language: en | SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2075881d] was not registered for synchronization because synchronization is not active"
87284,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,18,17.902299403171284,INFO,15,"TRACE, DEBUG, INFO","==> Parameters: 1(String), null, (String) | Creating a new SqlSession | binding parameter [2] as [VARCHAR] - [N]"
87283,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,19,17.902299403171284,INFO,15,"TRACE, DEBUG, INFO","==>  Preparing: SELECT * FROM STDM.FN_ROW_STD_WORD_REG_RQSTDOC_CHCK(?, ?, ?) | ==> Parameters: 1(String), null, (String) | Creating a new SqlSession"
87282,1.208457751723375,1,LOW,0.13333333333333333,0,0,0,2,20,19.126866275850624,INFO,15,"TRACE, DEBUG, INFO","Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@69871155] | ==>  Preparing: SELECT * FROM STDM.FN_ROW_STD_WORD_REG_RQSTDOC_CHCK(?, ?, ?) | ==> Parameters: 1(String), null, (String)"
87281,1.208457751723375,1,LOW,0.13333333333333333,0,0,0,2,21,19.126866275850624,INFO,15,"TRACE, DEBUG, INFO","doFilterInternal :::: null // null | Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@69871155] | ==>  Preparing: SELECT * FROM STDM.FN_ROW_STD_WORD_REG_RQSTDOC_CHCK(?, ?, ?)"
87412,1.1177503022547166,1,LOW,0.13333333333333333,0,0,0,2,28,17.76625453382075,INFO,15,"TRACE, DEBUG, INFO","==> Parameters: jhong(String), jhong(String), jhong(String) | JDBC Connection [HikariProxyConnection@305330267 wrapping org.postgresql.jdbc.PgConnection@691e1a28] will not be managed by Spring | <==      Total: 0"
87410,1.190587042983455,1,LOW,0.2,0,0,0,3,29,18.858805644751826,INFO,15,"TRACE, DEBUG, INFO","JDBC Connection [HikariProxyConnection@1170347080 wrapping org.postgresql.jdbc.PgConnection@691e1a28] will not be managed by Spring | 🛰️ Accept-Language: en | ==> Parameters: jhong(String), jhong(String), jhong(String)"
87409,1.190587042983455,1,LOW,0.13333333333333333,0,0,0,2,30,18.858805644751826,INFO,15,"TRACE, DEBUG, INFO",SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@60c9feb3] was not registered for synchronization because synchronization is not active | JDBC Connection [HikariProxyConnection@1170347080 wrapping org.postgresql.jdbc.PgConnection@691e1a28] will not be managed by Spring | 🛰️ Accept-Language: en
87408,1.190587042983455,1,LOW,0.13333333333333333,0,0,0,2,31,18.858805644751826,INFO,15,"TRACE, DEBUG, INFO",<==      Total: 0 | SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@60c9feb3] was not registered for synchronization because synchronization is not active | JDBC Connection [HikariProxyConnection@1170347080 wrapping org.postgresql.jdbc.PgConnection@691e1a28] will not be managed by Spring
87401,1.190587042983455,1,LOW,0.13333333333333333,0,0,0,2,38,18.858805644751826,INFO,15,"DEBUG, TRACE, INFO",extracted value ([col_1_0_] : [VARCHAR]) - [2025/07/07336c0f-7830-4f9d-bfd5-71627c623d93.txt] | extracted value ([col_1_0_] : [VARCHAR]) - [2025/07/04cc5123-380e-4cca-8923-4b71dae3a224.txt] | extracted value ([col_0_0_] : [BIGINT]) - [331833901179322368]
87400,1.190587042983455,1,LOW,0.06666666666666667,0,0,0,1,39,18.858805644751826,INFO,15,"DEBUG, TRACE, INFO",binding parameter [2] as [VARCHAR] - [N] | extracted value ([col_1_0_] : [VARCHAR]) - [2025/07/07336c0f-7830-4f9d-bfd5-71627c623d93.txt] | extracted value ([col_1_0_] : [VARCHAR]) - [2025/07/04cc5123-380e-4cca-8923-4b71dae3a224.txt]
